x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
315.96398600377546,411.66252947355486,0.33742557374959337,0.33997669539346287,0.9006679399502032,0.8967995667263274,0.5710604832780519,2.092372708376221,11.205202995106529,20.97728715265783,311.9152783525512
440.40773576012305,482.3899780683947,0.142832133253433,0.1711215427212905,0.916768225381014,0.9088849597396489,0.06897533387780666,1.7380118360358545,53.48012636655767,22.565161637908464,315.13011889586437
335.3531088195012,562.9481548362753,0.05870499523810933,0.1508483795990698,0.3389602333760928,0.3388357495065677,0.299801807151541,21.637449683155562,24.092673309495318,23.16542500536568,313.72534259528186
87.83439068705269,200.00972972779726,0.04607355214337008,0.4544079806461838,0.11652633608674855,0.11636724653542668,0.06096645427236395,42.992759413876435,55.948629920740274,19.000589072285916,316.3411111730391
347.6874688367784,319.7380939153628,0.711905660477792,0.7125237565047696,0.9551711328634882,0.9529316468858342,0.931148012810051,0.9172951567905195,1.4267406346262883,17.6188260190542,303.75985195451614
509.48448617287863,17.289433864126703,0.0005857083005081157,0.7459303356143915,0.0009235697349008136,0.0009232794772991979,0.000919768395180731,139.74528499285472,139.82777327965783,22.33318507862608,266.24810655600896
582.2719649570242,148.79867987020936,0.0009620756552075503,0.18690210097032767,0.006027419832605756,0.006026443771434157,0.0049980917323909696,102.22872496540376,105.97398185836168,22.166971275013477,316.661492431179
412.56753852403926,340.5326481504845,0.4397591630266442,0.455298202047439,0.9871700491268707,0.9197529773536997,0.3898073884199434,0.25825931012678804,18.842050754031778,19.65804272518256,311.4414449018199
419.20508057427463,73.93458389219956,0.129270351161354,0.7708347927039156,0.18913267644449883,0.18883545020876574,0.18853822397303266,33.30613036867261,33.36909025906619,22.749982487553012,258.84194745393444
149.34791549724608,342.0235351208606,0.257235485546102,0.7252728841402016,0.38204588456437816,0.38011314991367895,0.37885664064918595,19.24429121856629,19.41194804638378,17.510098516557523,303.4352637409071
413.054036620548,422.50562690717294,0.11114479877984776,0.1585438236431739,0.7707026686685985,0.7608364871794102,0.06300028351287491,5.20905247097357,55.29232104792733,23.493440833159084,313.0481435194007
514.8785150989991,238.38535567621545,0.6142985903846804,0.8976980792925447,0.7068457417231704,0.7053925035208359,0.7068457417231704,6.938856479755433,6.938856479755433,16.84089114322563,293.1693673052681
